GroupID	Protein
1110	XP_004985877.1
1111	XP_004953705.1
1112	XP_004981978.1
1113	XP_004962867.1
1114	XP_004982659.1
1115	XP_004958552.2
1116	XP_004969406.1
1117	XP_004956636.1
1118	XP_004985831.1
1119	XP_004953467.1
1120	XP_004958042.1
1121	XP_004970311.1
1122	XP_004955281.1
1122	XP_004954384.1
1123	XP_004971218.1
1124	XP_004973911.1
1125	XP_004981060.1
1126	XP_004961178.1
1127	XP_004951381.1
1128	XP_004968500.1
1129	XP_004953076.1
1130	Contaminant_K2C1_HUMAN
1131	XP_004967532.1
1132	XP_004974291.2
1133	XP_004975549.1
1133	XP_004955605.1
1134	XP_004952742.1
1135	XP_004975131.1
1135	XP_004975130.1
1136	XP_004978855.1
1137	XP_004981743.1
1138	XP_004984496.1
1139	XP_004952885.1
1140	XP_004976167.1
1141	XP_004985666.1
1141	XP_004985665.1
1142	XP_004984757.1
1143	XP_004965317.1
1144	XP_004953540.1
1145	XP_014661337.1
1146	XP_004966550.1
1147	XP_004980027.1
1148	XP_012703520.1
1149	XP_004962594.1
1149	XP_004962595.1
1150	XP_012698476.1
1151	XP_012699072.1
1152	XP_004983464.1
1153	XP_004969173.1
1154	XP_004964778.1
1155	XP_004973240.1
1156	XP_004970344.1
1157	XP_004979366.1
1158	XP_004953471.1
1159	XP_004985319.1
1160	XP_004958212.1
1161	XP_012699872.1
1162	XP_004972933.1
1162	XP_004958562.1
1163	XP_004971149.1
1164	XP_004979718.1
1165	XP_004962713.1
1166	XP_004964670.2
1167	XP_004975344.1
1168	XP_004957028.1
1169	XP_004964731.1
1170	XP_004970893.1
1171	XP_004979181.1
1171	XP_004979171.1
1172	XP_004979182.1
1173	XP_004955761.1
1174	XP_004985382.1
1175	XP_004969140.1
1176	XP_004968427.1
1177	XP_004968031.1
1178	XP_004979165.2
1179	XP_004971196.1
1180	XP_004955807.1
1181	XP_004960292.1
1182	XP_012698631.1
1183	XP_012699553.1
1184	XP_004981992.1
1185	XP_004961495.1
1186	XP_012704006.1
1186	XP_004952816.1
1187	XP_004973568.1
1187	XP_004973567.1
1188	XP_004958013.1
1189	XP_004968891.1
1190	XP_004960972.1
1191	XP_004961146.1
1192	XP_004969321.1
1193	XP_004981534.1
1194	XP_004976858.1
1195	NP_001267731.1
1196	XP_004961126.2
1196	XP_004961124.2
1196	XP_004961125.2
1197	XP_012698803.1
1198	XP_004964663.1
1199	XP_004968945.1
1200	XP_004957769.1
1201	XP_004957344.1
1202	XP_004969512.1
1203	XP_012704268.1
1204	XP_004981042.1
1205	XP_004963286.1
1206	XP_004984341.1
1207	XP_004966570.1
1208	XP_004984343.1
1209	XP_004976217.1
1209	XP_004953139.1
1210	XP_004982504.1
1211	XP_004956034.1
1212	XP_004976506.1
1213	XP_004954172.1
1214	XP_004967519.1
1215	XP_004957702.1
1216	XP_004953199.1
1217	XP_004968314.1
1218	XP_004978738.1
1219	XP_004973957.1
1220	XP_004964676.1
1221	XP_004967679.1
1222	XP_004956690.1
1222	XP_004956689.1
1223	XP_004959755.3
1224	XP_004958079.1
1225	XP_004958625.1
1226	XP_004984153.1
1226	XP_004984152.1
1227	XP_004981434.1
1228	XP_014660996.1
1229	XP_004967746.1
1230	XP_004951199.1
1231	XP_012704620.1
1232	XP_004981321.1
1233	XP_004965943.1
1234	XP_012701170.1
1234	NP_001267764.1
1235	YP_008815753.1
1236	XP_004977299.1
1237	XP_004970543.1
1238	XP_004975609.1
1239	XP_004977253.1
1240	XP_004978808.1
1241	XP_004962312.1
1242	XP_012698521.1
1243	XP_004963608.1
1244	XP_004957119.1
1245	XP_004981205.1
1246	XP_004957681.1
1247	XP_004953796.1
1248	XP_004985187.1
1249	XP_004955608.2
1250	XP_012703427.1
1251	XP_004973552.1
1252	XP_004968748.1
1253	XP_004974019.1
1254	Contaminant_K22E_HUMAN
1255	XP_004982205.1
1256	XP_012704197.1
1256	XP_012704198.1
1257	XP_004960932.1
1258	XP_004985012.1
1259	XP_004969395.1
1259	XP_004973616.1
1260	XP_004954314.1
1261	XP_004971042.1
1262	XP_004965510.1
1263	XP_004976786.1
1264	XP_004961441.1
1265	XP_004957064.1
1266	XP_004965345.1
1267	XP_004951205.1
1268	XP_012703186.1
1269	XP_004977128.1
1269	XP_004960797.1
1270	XP_004979305.1
1271	XP_004981883.1
1272	XP_004952670.1
1273	XP_004965363.1
1274	XP_004957650.1
1275	XP_004953627.1
1276	XP_004954326.1
1277	XP_004985496.1
1278	XP_004958541.1
1279	YP_008815755.1
1280	XP_004960655.1
1281	XP_004987341.2
1281	XP_004961504.1
1282	XP_004957655.1
1283	XP_004976388.1
1284	XP_004978528.2
1284	XP_004977385.1
1285	XP_004960716.1
1286	XP_004970627.1
1286	XP_004970628.1
1286	XP_004970629.1
1287	XP_004979607.1
1288	XP_004957961.1
1289	XP_004955343.1
1290	XP_004980964.1
1291	XP_004972541.1
1292	XP_004981104.1
1293	XP_004960084.1
1294	XP_004956052.1
1295	XP_004977023.1
1296	XP_004977952.2
1297	XP_004964867.1
1298	XP_004976817.1
1299	XP_004984932.1
1300	XP_004976746.2
1301	XP_004987293.1
1302	XP_004954521.1
1303	XP_004954453.1
1304	XP_004971473.1
1305	XP_004974215.1
1306	XP_004973316.1
1306	XP_012702524.1
1307	XP_004964745.2
1308	XP_004957754.1
1309	XP_004970814.1
1310	XP_004962588.2
1311	XP_004964530.1
1312	XP_004970848.1
1313	XP_004973425.1
1314	XP_004984466.1
1315	XP_004954045.1
1316	XP_004968490.1
1317	XP_004955933.1
1317	XP_004956878.1
1317	XP_004956879.1
1317	XP_004955932.1
1318	XP_014661196.1
1319	XP_004965997.1
1320	YP_008815751.1
1321	YP_008815750.1
1322	XP_004969556.1
1323	XP_004966041.2
1324	XP_004957810.2
1325	XP_004982047.1
1326	XP_004983043.1
1327	XP_004962273.1
1328	XP_004973192.1
1329	XP_004978697.1
1330	XP_004957422.1
1331	XP_004973967.1
1332	XP_004953140.1
1333	XP_004977005.1
1334	XP_004982600.1
1335	XP_004956929.1
1336	XP_004958765.2
1337	XP_004969237.1
1338	XP_004974188.1
1339	XP_004954182.1
1340	XP_004972442.1
1341	XP_004983714.1
1342	XP_004973071.1
1343	XP_004985530.1
1344	XP_004961472.1
1345	XP_004958295.1
1346	XP_004952862.1
1347	XP_004968371.1
1348	XP_004956658.1
1349	XP_004983089.1
1350	XP_004961582.1
1350	XP_004951295.1
1351	XP_004969891.1
1352	XP_004975523.1
1353	XP_004979898.1
1354	XP_004970427.1
1354	XP_004961769.1
1355	XP_012699419.1
1356	XP_004979328.1
1357	XP_004970481.1
1358	XP_004967463.1
1359	XP_004970800.1
1360	XP_004957297.1
1360	XP_004974014.1
1361	XP_004981777.1
1362	XP_004958121.1
1363	XP_012702108.1
1364	XP_004985510.1
1365	XP_012700234.1
1365	XP_004959943.1
1366	XP_004966358.1
1367	XP_012700343.1
1368	XP_004963340.1
1369	XP_004981223.2
1370	XP_004968272.2
1371	XP_004983873.1
1372	XP_004967332.1
1373	XP_004971114.1
1373	XP_004971113.1
1374	XP_004976412.1
1375	XP_004975684.1
1376	XP_004963348.1
1377	XP_014660765.1
1378	XP_004976483.1
1379	XP_004955822.1
1380	XP_004973706.1
1381	XP_004952030.1
1382	XP_004954189.1
1383	XP_004956317.1
1384	XP_004972802.1
1385	XP_004968116.1
1386	XP_004973296.1
1387	XP_004981669.1
1388	XP_004956361.1
1389	XP_004983991.1
1390	XP_004964803.1
1391	XP_004960864.2
1392	XP_004957271.1
1393	XP_004952523.1
1394	XP_004982690.1
1395	XP_012698728.2
1396	XP_004962789.1
1397	XP_004975577.1
1397	XP_004966229.1
1398	XP_004976803.1
1399	XP_004968921.1
1400	XP_004960314.1
1401	XP_004981794.1
1401	XP_004981793.1
1402	XP_004957327.3
1403	XP_004960312.1
1404	XP_004956907.1
1405	XP_004980990.1
1406	XP_004961846.1
1407	XP_004960262.1
1408	XP_004960915.1
1408	XP_012700465.1
1408	XP_004960914.1
1409	XP_004977186.1
1409	XP_004969865.1
1410	XP_004953557.1
1411	XP_004982168.1
1412	XP_004951569.1
1413	XP_004976226.1
1413	XP_004976228.1
1414	XP_004969357.1
1415	XP_012701710.1
1416	XP_004970889.1
1417	XP_004982501.1
1417	XP_004982502.1
1418	XP_004968257.1
1419	XP_004977110.1
1420	XP_004982082.1
1421	XP_004982760.1
1422	XP_004977050.1
1423	XP_004977218.1
1423	XP_004977220.1
1423	XP_004977219.1
1424	XP_004963268.1
1425	XP_004979926.1
1426	XP_004979428.1
1427	XP_004975045.1
1428	XP_004985986.1
1429	XP_004976460.1
1430	XP_004952145.1
1430	XP_004952144.1
1431	XP_004961886.1
1432	XP_012698083.1
1433	XP_004972857.1
1434	XP_004982971.1
1435	XP_004976353.2
1435	XP_004976356.1
1436	XP_004968466.1
1437	XP_004961611.1
1437	XP_004961610.1
1438	XP_004971185.1
1439	XP_004969552.1
1440	XP_004968638.1
1441	XP_004962739.1
1442	XP_004958627.1
1443	XP_004975287.1
1444	XP_004975288.1
1445	XP_004984748.1
1446	XP_004984749.1
1447	XP_004973447.1
1448	XP_004976199.1
1449	XP_004971280.1
1450	XP_004954451.1
1451	XP_004984098.1
1452	XP_004975618.1
1453	XP_004955274.1
1454	XP_004963198.1
1455	XP_004953972.1
1456	XP_004956934.1
1457	XP_004968236.1
1458	XP_004954282.1
1459	XP_004971135.1
1460	XP_004960510.1
1461	XP_004981989.1
1462	XP_004964783.1
1463	XP_004956217.1
1464	XP_004976871.1
1465	XP_004985606.1
1466	XP_004983074.1
1467	XP_004956596.1
1468	XP_004964876.1
1468	XP_004964875.1
1469	XP_004952501.1
1470	XP_004969033.1
1471	XP_004954394.1
1472	XP_004970384.1
1472	XP_004970383.1
1473	XP_004986076.1
1474	XP_004971333.1
1475	XP_004964300.1
1476	XP_004966146.1
1477	XP_004957182.1
1478	XP_004974274.1
1479	XP_012702533.1
1480	XP_004953388.1
1481	XP_004962797.1
1482	XP_004985162.1
1482	XP_004985161.1
1483	XP_004953678.1
1484	XP_004951772.2
1485	XP_004974023.1
1486	XP_004957744.1
1487	XP_004975762.1
1488	XP_012701940.1
1489	XP_004964439.1
1490	XP_004957843.1
1491	XP_012699155.1
1492	XP_004979582.1
1492	XP_012703961.1
1493	XP_004957745.1
1494	XP_004960509.1
1494	XP_004961147.1
1494	XP_004969327.1
1495	XP_004983314.1
1496	XP_004984301.1
1497	XP_004985426.1
1498	XP_004987268.1
1499	XP_004972767.1
1500	XP_012704174.1
1501	XP_004971289.1
1502	XP_004984054.1
1503	XP_004975595.1
1504	XP_004980927.1
1505	XP_004984974.1
1505	XP_004984972.1
1505	XP_004984975.1
1506	XP_012701780.1
1506	XP_004967836.1
1507	XP_004984661.1
1507	XP_004955428.1
1507	XP_004976825.1
1508	XP_004978607.1
1508	XP_004977478.1
1509	XP_004962606.1
1510	XP_012697990.1
1511	XP_012699464.1
1511	XP_004958112.1
1512	XP_004980945.2
1513	XP_004976865.1
1514	XP_004956021.1
1515	XP_004987266.1
1516	XP_004968061.1
1517	XP_004951567.1
1518	XP_004956051.1
1519	XP_004952980.1
1520	XP_004981499.3
1521	XP_004976413.1
1522	XP_004968766.1
1523	XP_004960807.1
1524	XP_004973042.1
1524	XP_004973043.1
1524	XP_004973044.1
1524	XP_004973041.1
1525	XP_004984934.1
1526	XP_004970953.1
1527	XP_004981242.1
1528	XP_012700750.1
1529	XP_014661057.1
1530	XP_004975821.1
1531	XP_004973534.1
1532	XP_004956305.2
1533	XP_004970568.1
1534	XP_004961875.2
1535	XP_004965703.1
1536	XP_004982086.1
1537	XP_004973878.1
1538	XP_004970778.1
1539	XP_004972878.1
1540	XP_004961277.1
1541	XP_012700265.1
1542	XP_004984587.1
1543	XP_004954036.1
1544	XP_004964906.1
1545	XP_004954000.1
1546	XP_004962413.1
1547	XP_004977179.2
1548	XP_004982680.1
1549	XP_004965668.1
1550	XP_004982864.1
1551	XP_004962967.1
1552	XP_004968980.1
1553	XP_004974093.1
1553	XP_004974094.1
1553	XP_004974092.1
1554	XP_004978520.1
1554	XP_004977394.1
1555	XP_004981637.1
1556	XP_004975003.1
1557	XP_004984768.1
1558	XP_004971444.1
1559	XP_004968011.2
1560	XP_004953779.1
1561	XP_004983427.1
1562	XP_004968180.1
1563	XP_012698591.1
1563	XP_004981520.1
1564	XP_004982388.1
1565	XP_004981554.1
1566	XP_004968951.1
1566	XP_004968952.1
1567	XP_004963273.1
1568	XP_004967767.1
1569	XP_012703538.1
1570	XP_004967740.1
1571	XP_004973318.1
1572	XP_004972887.1
1573	XP_004964527.1
1574	XP_004951485.1
1575	XP_004961612.1
1576	XP_014661258.1
1577	XP_012701134.1
1578	XP_012703168.1
1579	XP_004981283.1
1580	XP_004957460.2
1581	XP_004951633.1
1582	XP_004969025.1
1583	XP_004961512.1
1584	XP_012702890.1
1584	XP_004952690.1
1585	XP_012700171.1
1586	XP_004951904.1
1587	XP_004951938.1
1588	XP_004977502.1
1589	XP_004969835.1
1590	XP_004975683.1
1591	XP_004969385.1
1592	XP_004965796.1
1593	XP_012703000.1
1593	XP_004976086.1
1594	XP_004958598.1
1595	XP_004975984.2
1596	XP_004952163.1
1597	XP_004966275.1
1598	XP_004956625.1
1599	XP_004957603.1
1600	XP_004976436.1
1601	XP_004957767.1
1602	YP_008815780.1
1603	XP_012699108.1
1604	XP_004968719.1
1605	XP_004953257.1
1606	XP_012703327.1
1607	XP_004964339.1
1608	XP_012700818.1
1608	XP_012700819.1
1608	XP_004965156.1
1609	XP_004966005.1
1610	XP_004981456.1
1611	XP_004962149.1
1612	XP_012698258.1
1613	YP_008815744.1
1614	XP_004974186.1
1615	XP_004958574.2
1616	XP_004985972.1
1617	XP_004975354.1
1618	XP_004981039.1
1619	XP_004982004.1
1620	Contaminant_K1C10_HUMAN
1621	XP_004983736.1
1622	XP_004961127.1
1623	XP_004967860.1
1624	XP_004969335.1
1625	XP_012701758.1
1626	XP_004981229.1
1627	XP_004961227.1
1628	XP_004975861.1
1629	XP_004957557.1
1630	XP_004962169.1
1631	XP_004954113.1
1632	XP_012698603.1
1633	XP_004984085.1
1633	XP_004985475.1
1633	XP_004958311.1
1634	XP_004962205.1
1635	XP_004985599.1
1636	XP_004969012.1
1637	XP_004968975.1
1638	XP_004968631.1
1639	XP_004982527.1
1640	XP_004981990.1
1641	XP_004960233.1
1642	XP_004982887.1
1643	XP_012701051.1
1643	XP_004966187.1
1644	XP_004952973.1
1645	XP_004978571.1
1646	XP_004961962.1
1647	XP_004974190.1
1648	XP_004975810.1
1649	XP_004974731.1
1650	XP_004952417.1
1650	XP_004952416.1
1651	XP_004982225.1
1652	XP_004957474.1
1653	XP_004971087.1
1654	XP_004960506.1
1655	XP_004973005.1
1656	XP_014661179.1
1657	XP_004968041.1
1657	XP_004968040.1
1658	XP_004969119.1
1659	XP_004968487.1
1660	XP_004963253.1
1661	XP_012699805.1
1662	XP_004973313.1
1663	XP_004984607.1
1664	XP_012700520.1
1665	XP_004954351.1
1666	XP_004967968.1
1666	XP_012701749.1
1667	XP_012704051.1
1668	XP_004964254.1
1669	XP_004965459.1
1670	XP_004974150.1
1671	XP_004976698.1
1672	XP_004977124.1
1673	XP_004968383.1
1674	XP_004976078.1
1675	XP_004987409.1
1676	XP_004981671.1
1677	XP_004955694.1
1678	XP_004976243.1
1678	XP_004960523.1
1678	XP_004971390.1
1678	XP_014661010.1
1679	XP_004961071.1
1680	XP_004969206.1
1681	XP_004965820.1
1681	XP_004965819.1
1682	XP_004956216.1
1683	XP_004979124.1
1684	XP_004952823.1
1685	XP_004983569.1
1686	XP_012704038.1
1686	XP_012704037.1
1687	XP_004985262.1
1688	XP_012703564.2
1689	XP_004984821.1
1690	XP_004961190.1
1691	XP_004982966.1
1692	XP_004961297.1
1693	XP_004957770.1
1694	XP_004960899.1
1695	XP_004982054.1
1696	XP_004953816.1
1697	XP_004969190.1
1698	XP_004961254.1
1699	XP_004960308.1
1700	XP_004958116.1
1701	XP_004958290.1
1702	XP_004964721.1
1702	XP_004954267.1
1703	XP_004958809.1
1704	XP_004969035.1
1705	XP_004985808.1
1706	XP_004956366.1
1707	XP_004962814.1
1707	XP_004953681.1
1708	XP_004977018.1
1709	XP_004981848.1
1710	XP_004962561.1
1711	XP_004953784.1
1712	XP_004979450.1
1713	XP_004984674.1
1714	XP_004967876.1
1715	XP_004963204.1
1715	XP_004963203.1
1716	XP_004981955.1
1717	XP_004973645.1
1718	XP_004960420.1
1719	XP_004982379.1
1720	XP_004956401.2
1721	XP_004954552.1
1722	XP_004985520.1
1723	XP_004952353.1
1724	XP_014660284.1
1725	XP_004968086.1
1726	XP_004962990.1
1727	XP_004962302.1
1727	XP_004962610.1
1728	XP_004962611.1
1729	XP_004953871.1
1730	XP_004984017.1
1731	XP_012703628.1
1731	XP_004953667.1
1732	XP_004973537.1
1732	XP_004956817.1
1733	XP_004954355.1
1734	XP_004982873.1
1735	XP_004985506.1
1736	XP_012700820.2
1737	XP_004952058.1
1737	XP_004952057.1
1738	XP_004976969.1
1739	XP_004976724.1
1740	XP_004957798.1
1741	XP_004969377.1
1742	XP_004955716.1
1743	XP_004976699.1
1744	XP_004968662.1
1745	XP_012701236.1
1746	XP_004982146.2
1747	XP_004963280.1
1748	XP_004960150.1
1749	XP_004965572.1
1750	XP_004977048.1
1751	XP_004956113.1
1752	XP_012699484.1
1753	XP_004956118.2
1753	XP_004956117.2
1754	XP_004953869.1
1755	XP_004965901.1
1756	XP_004986064.1
1756	XP_004986065.1
1756	XP_012704663.1
1756	XP_004986059.1
1757	XP_012701673.1
1758	XP_004977380.1
1759	XP_004951208.1
1760	XP_004952653.1
1761	XP_012699420.1
1761	XP_004955860.1
1762	XP_004952363.1
1763	XP_004973550.2
1764	XP_004965342.1
1765	XP_004953407.1
1766	XP_004968880.1
1767	XP_004951732.1
1768	XP_004965065.1
1769	XP_004956491.1
1769	XP_004956490.1
1770	XP_014661112.1
1771	XP_004973245.1
1772	XP_004975307.1
1773	XP_004977966.1
1774	XP_004954265.1
1775	XP_004970390.1
1776	XP_004970290.1
1777	XP_012699424.2
1778	XP_012698412.1
1778	XP_004987160.1
1779	XP_012698269.1
1780	XP_004978481.1
1781	XP_004961476.1
1782	XP_004953720.1
1783	XP_004956979.1
1784	XP_004967419.1
1785	XP_012701980.1
1786	XP_012698666.1
1787	XP_004979882.1
1788	XP_012701495.1
1789	XP_004961454.1
1790	XP_004982491.1
1791	XP_004980665.1
1792	XP_004964617.1
1793	XP_004973581.1
1794	XP_004953086.1
1795	XP_004955821.1
1796	XP_004964989.1
1797	XP_012703141.1
1798	XP_004962749.1
1799	XP_004965948.1
1800	XP_004952532.1
1801	XP_004962578.1
1802	XP_004960072.1
1803	XP_004970657.1
1804	XP_004956209.2
1805	XP_004973530.1
1805	XP_004956809.1
1805	XP_004972805.1
1805	XP_004975852.1
1806	XP_012703604.2
1807	XP_004968710.1
1808	XP_004981771.1
1808	XP_004981770.1
1809	XP_004967595.1
1810	XP_004957492.1
1811	XP_004987125.1
1812	XP_004951389.1
1813	XP_004981003.1
1814	XP_004982721.1
1814	XP_004982720.1
1815	XP_004971179.1
1816	XP_014660298.1
1817	XP_004978753.1
1818	XP_004961021.1
1819	XP_004973371.1
1820	XP_004958389.1
1821	XP_004957649.1
1821	XP_004957648.1
1822	XP_004985298.1
1823	XP_004983813.1
1824	XP_004953696.1
1825	XP_004975902.1
1826	XP_004973127.1
1827	XP_004957455.1
1828	XP_004984084.1
1829	XP_004951237.1
1830	XP_004962372.1
1831	XP_004965609.1
1832	XP_012700344.1
1833	XP_004951204.1
1834	XP_004981558.1
1835	XP_004961405.1
1836	XP_004985090.1
1837	XP_004960413.1
1838	XP_004976475.1
1838	XP_004976474.1
1839	XP_004958802.1
1840	XP_004965378.1
1841	XP_004982691.1
1842	XP_004961566.1
1843	XP_004956599.1
1844	XP_012704665.1
1845	XP_012700106.1
1846	XP_004983527.1
1847	XP_004984699.1
1848	XP_004965902.1
1849	XP_004960201.1
1850	XP_004959304.1
1850	XP_004955119.1
1850	XP_004966768.1
1851	XP_004984334.1
1852	XP_004980783.1
1853	XP_004968663.1
1854	XP_012704475.1
1855	XP_004951274.1
1856	XP_004978417.1
1856	XP_004977655.1
1856	XP_004978418.1
1857	XP_004975721.1
1858	XP_004958133.1
1859	XP_004984135.1
1860	XP_004952267.1
1861	XP_004973276.1
1862	XP_004983385.1
1863	XP_004975564.1
1864	XP_004986946.2
1865	XP_004953014.1
1866	XP_004973100.1
1867	XP_004983837.1
1868	XP_004968457.1
1869	XP_004970885.1
1870	XP_012701033.1
1870	XP_004965421.1
1871	XP_004970368.1
1872	XP_004967433.1
1873	XP_004972473.1
1874	XP_004952338.1
1875	XP_004960412.1
1876	XP_004978482.1
1876	XP_004977424.1
1877	XP_004970751.1
1878	XP_004972700.1
1879	XP_004981451.1
1879	XP_004981452.1
1880	XP_004973612.1
1881	XP_004985903.1
1882	XP_004960327.1
1883	XP_014660474.1
1883	XP_004981661.1
1883	XP_004971956.1
1883	XP_004969759.1
1883	XP_004967047.1
1883	XP_012702257.1
1884	XP_004973775.1
1885	XP_004953133.1
1886	XP_004984597.1
1887	XP_004969402.1
1888	XP_004970257.1
1889	XP_004968771.1
1890	XP_004983186.1
1891	XP_004976790.1
1892	XP_004972591.1
1893	XP_004971014.1
1894	XP_004982624.1
1894	XP_004982623.1
1895	XP_004976396.1
1896	XP_004965124.1
1897	XP_004984034.1
1897	XP_004984033.1
1898	XP_004968698.1
1899	XP_004952515.1
1900	XP_004972763.1
1901	XP_004978657.1
1901	XP_004977556.1
1902	XP_004970670.1
1903	XP_004960586.1
1904	XP_012704119.1
1905	XP_004973702.1
1906	XP_004953648.1
1907	XP_004973910.1
1908	XP_004985897.1
1909	XP_012701037.2
1909	XP_004980040.1
1910	XP_004980017.2
1911	XP_004982961.1
1912	XP_004954382.1
1913	XP_004980923.2
1914	XP_012704331.1
1914	XP_012703647.1
1915	YP_008815797.1
1916	XP_004976991.1
1917	XP_004984675.1
1918	XP_004963283.1
1919	XP_004952295.1
1920	XP_004969141.1
1920	XP_004969312.1
1920	XP_004961145.1
1921	XP_004969078.1
1922	XP_004962574.1
1923	XP_004952710.1
1924	XP_004986033.1
1925	XP_004957519.1
1926	XP_004985701.1
1926	XP_004982987.1
1927	XP_004960910.1
1928	XP_004953070.1
1929	XP_012702811.1
1930	XP_004964910.1
1931	XP_004951242.1
1932	XP_004985180.1
